,Unnamed: 0,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
724,,GOKUL,EQ,        40.80,                 11901708.05,291436,,
725,,GOKULAGRO,BE,        78.30,                  7132683.95,90777,,
726,,GOLDBEES,EQ,        41.60,                 76121626.89,1830780,,
727,,GOLDENTOBC,EQ,       116.55,                   999071.50,8536,,
728,,GOLDIAM,EQ,       984.45,                 34094396.45,34694,,
729,,GOLDSHARE,EQ,        41.50,                  2784552.95,67086,,
730,,GOLDTECH,BE,        86.70,                  4492937.70,51636,,
731,,GOODLUCK,BE,       367.10,                 14423468.10,39024,,
732,,GOODYEAR,EQ,       972.05,                 11273107.00,11593,,
733,,GPIL,EQ,       270.25,                 48449498.15,179499,,
734,,GPPL,EQ,        94.90,                 76041895.15,796697,,
735,,GPTINFRA,EQ,        79.20,                  1653846.70,20862,,
736,,GRANULES,EQ,       317.30,               1103800734.10,3486802,,
737,,GRAPHITE,EQ,       539.05,                721056245.75,1336225,,
738,,GRAUWEIL,EQ,        65.05,                 41741663.40,645793,,
739,,GRAVITA,EQ,       331.55,                 96994204.80,291585,,
740,,GREAVESCOT,EQ,       228.60,                530187297.00,2324457,,
741,,GREENLAM,EQ,      1893.70,                 11914684.40,6303,,
742,,GREENPANEL,EQ,       475.90,                350894689.75,745041,,
743,,GREENPLY,EQ,       215.00,                 39612790.15,183863,,
744,,GREENPOWER,BE,        22.10,                 60152818.70,2721847,,
745,,GRINDWELL,EQ,      1949.65,                123266678.60,63393,,
746,,GRINFRA,EQ,      1922.15,                 66535346.85,34786,,
747,,GROBTEA,EQ,      1209.60,                  2650380.20,2140,,
748,,GRPLTD,EQ,      1500.50,                 14226967.40,9398,,
749,,GRSE,EQ,       248.60,                 62938567.10,255787,,
750,,GSCLCEMENT,EQ,        47.20,                  5053558.05,107099,,
751,,GSFC,EQ,       131.10,                278191716.35,2099723,,
752,,GSPL,EQ,       318.65,                349202038.85,1092535,,
753,,GSS,BE,       137.85,                  3998206.65,29959,,
754,,GTL,EQ,        19.45,                 40339628.40,2034157,,
755,,GTLINFRA,BE,         2.25,                280072679.70,122788848,,
756,,GTPL,EQ,       259.80,                 15637919.95,59999,,
757,,GUFICBIO,EQ,       257.90,                 77989802.30,307841,,
758,,GUJALKALI,EQ,       711.20,                374490086.10,532191,,
759,,GUJAPOLLO,EQ,       218.75,                  1005536.55,4586,,
760,,GUJGASLTD,EQ,       696.75,               1025603944.35,1487548,,
761,,GUJRAFFIA,BE,        44.20,                   176800.30,4058,,
762,,GULFOILLUB,EQ,       475.25,                 52238534.00,109849,,
763,,GULFPETRO,EQ,        52.90,                  4481089.85,85369,,
764,,GULPOLY,BE,       393.20,                 36336099.70,91377,,
765,,HAL,EQ,      1432.20,               1291638185.25,916109,,
766,,HAPPSTMNDS,EQ,      1272.65,                320918747.90,252941,,
767,,HARRMALAYA,EQ,       187.60,                 17193951.95,92516,,
768,,HATHWAY,EQ,        22.55,                157253235.25,6896331,,
769,,HATSUN,EQ,      1189.00,                 26637815.55,22434,,
770,,HAVISHA,BE,         4.20,                  1679119.45,400748,,
771,,HBANKETF,EQ,       379.62,                   536313.04,1412,,
772,,HBLPOWER,EQ,        69.70,                230357641.45,3341990,,
773,,HBSL,EQ,        58.75,                   795075.05,13629,,
774,,HCC,EQ,        15.75,                112527013.40,7146881,,
775,,HCG,EQ,       252.95,                 28218329.70,113136,,
776,,HCL-INSYS,EQ,        27.90,                 71305166.45,2537065,,
777,,HDFC,W3,       769.85,                  6016080.00,7800,,
778,,HDFCMFGETF,EQ,        42.64,                 10491319.11,245963,,
779,,HDFCNIFETF,EQ,       192.13,                  4307463.00,22364,,
780,,HDFCSENETF,EQ,       645.95,                  2146473.98,3315,,
781,,HDIL,BZ,         5.45,                   578103.90,105957,,
782,,HEALTHY,EQ,         8.58,                   645829.56,75552,,
783,,HECPROJECT,EQ,        38.25,                   474267.15,12252,,
784,,HEG,EQ,      1740.60,                509190604.55,289647,,
785,,HEIDELBERG,EQ,       234.85,                 13784404.40,59005,,
786,,HEMIPROP,EQ,       157.75,               2180304387.40,13636355,,
787,,HERANBA,EQ,       732.75,                 81502250.60,111898,,
788,,HERCULES,EQ,       160.00,                 16029105.75,100113,,
789,,HERITGFOOD,EQ,       422.90,                 46938611.10,111061,,
790,,HESTERBIO,EQ,      2391.20,                 32358269.95,13399,,
791,,HEXATRADEX,EQ,       155.10,                  2799039.80,18258,,
792,,HFCL,EQ,        88.20,               1811748691.60,20345484,,
793,,HGINFRA,EQ,       618.60,                 45748430.80,75137,,
794,,HGS,EQ,      2785.25,                257692664.30,92133,,
795,,HIKAL,EQ,       444.35,                179813375.95,398971,,
796,,HIL,EQ,      4427.50,                 34712678.40,7817,,
797,,HILTON,EQ,        23.25,                  2192433.00,93782,,
798,,HIMATSEIDE,EQ,       256.80,                 28032037.95,109179,,
799,,HINDCOMPOS,EQ,       324.45,                  3009854.55,9200,,
800,,HINDCON,EQ,        71.50,                  3904354.10,54279,,
801,,HINDCOPPER,EQ,       129.60,                632644351.40,4885838,,
802,,HINDMOTORS,EQ,        13.15,                  8563989.25,649840,,
803,,HINDNATGLS,EQ,        28.95,                 12894172.85,436998,,
804,,HINDOILEXP,EQ,       229.80,                273356758.45,1163580,,
805,,HINDZINC,EQ,       324.20,                 95061308.65,292701,,
806,,HIRECT,BE,       235.25,                  3310873.40,13977,,
807,,HISARMETAL,EQ,       124.30,                  1084940.40,8748,,
808,,HITECH,EQ,       594.05,                 12096019.70,20225,,
809,,HITECHCORP,EQ,       302.15,                  3543290.75,11706,,
810,,HITECHGEAR,EQ,       279.45,                  9832365.95,34437,,
811,,HLEGLAS,EQ,      6337.10,                 38828253.50,6104,,
812,,HLVLTD,BE,        10.90,                  1728565.65,160675,,
813,,HMT,BZ,        28.95,                   196879.50,6885,,
814,,HMVL,EQ,        76.85,                  4334366.10,56362,,
815,,HNDFDS,EQ,      2056.85,                 52282283.85,25342,,
816,,HNGSNGBEES,EQ,       303.10,                   708983.19,2340,,
817,,HOMEFIRST,EQ,       806.20,                 46948888.20,57272,,
818,,HONAUT,EQ,     45528.15,                181815291.30,4025,,
819,,HONDAPOWER,EQ,      1339.00,                  8960081.05,6643,,
820,,HOVS,EQ,        59.30,                  1098387.60,18403,,
821,,HPAL,EQ,       431.60,                 70481076.80,164603,,
822,,HPIL,SM,        65.55,                   983250.00,15000,,
823,,HPL,EQ,        74.55,                  8122311.85,108722,,
824,,HSCL,EQ,        59.15,               1695194325.80,29141892,,
825,,HSIL,EQ,       320.45,               1050891212.30,3459430,,
826,,HTMEDIA,EQ,        28.90,                 18271309.70,632997,,
827,,HUBTOWN,BE,        66.85,                  6996407.85,103660,,
828,,HUDCO,EQ,        41.95,                 62554456.15,1500303,,
829,,HUDCO,N2,      1238.00,                   316978.00,256,,
830,,HUDCO,ND,      1241.51,                  1766213.50,1421,,
831,,HUDCO,N4,      1093.00,                     1093.00,1,,
832,,HUDCO,N7,      1186.52,                    35595.60,30,,
833,,HUDCO,NE,      1394.22,                   781439.75,560,,
834,,HUDCO,N9,      1224.65,                  1941322.10,1590,,
835,,HUDCO,N3,      1076.10,                   441481.00,410,,
836,,HUDCO,N5,      1230.00,                     1230.00,1,,
837,,HUDCO,N8,      1218.00,                   222185.75,182,,
838,,HUHTAMAKI,EQ,       213.70,                 25114412.50,116868,,
839,,IBMFNIFTY,EQ,       183.65,                   140455.62,765,,
840,,IBREALEST,EQ,       159.80,               1664512249.85,10376235,,
841,,IBUCCREDIT,ND,       958.06,                     9580.65,10,,
842,,IBULHSGFIN,EQ,       218.80,               1663348952.85,7581698,,
843,,IBULHSGFIN,NY,       902.01,                     9020.10,10,,
844,,IBULHSGFIN,NT,       990.00,                     8910.00,9,,
845,,IBULHSGFIN,NE,       976.90,                    48845.00,50,,
846,,IBULHSGFIN,N8,       980.00,                    59780.00,61,,
847,,IBULHSGFIN,,       950.00,                   201400.00,212,,
848,,ICDSLTD,BE,        59.15,                  1045775.35,16859,,
849,,ICEMAKE,EQ,        82.60,                 10927161.25,132197,,
850,,ICICI500,EQ,        25.52,                  1254800.11,48982,,
851,,ICICIALPLV,EQ,       177.45,                  4201907.66,23650,,
852,,ICICIAUTO,EQ,       115.99,                  1982901.74,17063,,
853,,ICICIB22,EQ,        47.46,                 11655158.94,245995,,
854,,ICICIBANKN,EQ,       378.98,                  2637677.53,6966,,
855,,ICICIBANKP,EQ,       189.99,                  8155219.01,42937,,
856,,ICICICONSU,EQ,        70.63,                    84237.98,1195,,
857,,ICICIFMCG,EQ,       373.43,                  1444209.02,3854,,
858,,ICICIGOLD,EQ,        42.71,                 39926543.78,935293,,
859,,ICICILIQ,EQ,       999.99,                 29367985.32,29368,,
860,,ICICILOVOL,EQ,       141.20,                 32397947.23,229369,,
861,,ICICIM150,EQ,       119.72,                 10549943.90,88300,,
862,,ICICIMCAP,EQ,       105.55,                  1417380.04,13395,,
863,,ICICINF100,EQ,       197.59,                  1813280.55,9180,,
864,,ICICINIFTY,EQ,       193.05,                 21076662.57,109036,,
865,,ICICINV20,EQ,        99.71,                  4960948.06,49785,,
866,,ICICINXT50,EQ,        43.71,                  2451328.74,55982,,
867,,ICICIPHARM,EQ,        85.75,                 61915882.36,723379,,
868,,ICICISENSX,EQ,       654.19,                  7189758.06,10972,,
869,,ICICITECH,EQ,       379.06,                 91118948.75,238848,,
870,,ICIL,EQ,       256.80,                 57661261.60,223230,,
871,,ICRA,EQ,      3524.75,                 34218130.50,9639,,
872,,IDBI,EQ,        50.75,                448893278.00,8878696,,
873,,IDBIGOLD,EQ,      4420.05,                   190201.15,43,,
874,,IDEA,EQ,        11.95,               2712400003.05,229377462,,
875,,IDFC,EQ,        64.75,                971503740.85,15113472,,
876,,IDFCFIRSTB,EQ,        48.95,               1139513006.00,23614427,,
877,,IDFCFIRSTB,NC,     11326.60,                   113213.00,10,,
878,,IDFCFIRSTB,NB,      5350.00,                    42800.00,8,,
879,,IDFNIFTYET,EQ,       188.73,                   105660.05,559,,
880,,IEX,EQ,       260.05,               2941428254.25,11484514,,
881,,IFBAGRO,EQ,       722.85,                 11200175.00,15355,,
882,,IFBIND,EQ,      1171.75,                 11323443.65,9649,,
883,,IFCI,EQ,        16.10,                 80114429.05,4946356,,
884,,IFCI,NL,      1102.00,                    27550.00,25,,
885,,IFCI,NM,      1915.00,                     1915.00,1,,
886,,IFCI,NH,      1049.50,                    23089.00,22,,
887,,IFGLEXPOR,EQ,       327.15,                  9402093.80,28549,,
888,,IGARASHI,EQ,       480.05,                 46438179.50,96032,,
889,,IGPL,EQ,       729.95,                 22241789.50,30625,,
890,,IIFCL,N3,      1356.00,                  1695000.00,1250,,
891,,IIFCL,N4,      1375.00,                   158125.00,115,,
892,,IIFCL,N2,      1072.00,                    53600.00,50,,
893,,IIFL,EQ,       306.25,                183269816.30,601087,,
894,,IIFL,NC,      1009.00,                    90756.10,90,,
895,,IIFL,NF,       962.25,                   900902.10,938,,
896,,IIFL,NB,      1082.10,                    27052.50,25,,
897,,IIFL,NH,      1000.05,                  1070053.50,1070,,
898,,IIFL,N6,      1020.28,                   167313.00,164,,
899,,IIFL,N2,      1129.00,                   220628.00,202,,
900,,IIFL,N9,      1007.35,                   100736.30,100,,
901,,IIFL,NL,       950.00,                    36071.00,38,,
902,,IIFL,N7,      1098.60,                    10986.00,10,,
903,,IIFL,N4,      1020.00,                   683400.00,670,,
904,,IIFL,N5,      1106.78,                   153866.30,139,,
905,,IIFL,NE,      1016.00,                    72840.50,72,,
906,,IIFLSEC,EQ,        98.70,                 49472833.25,502882,,
907,,IIFLWAM,EQ,      1595.45,                 79642508.85,50746,,
908,,IIHFL,N9,       900.00,                   287193.25,318,,
909,,IIHFL,N5,       986.12,                  3962683.29,4015,,
910,,IIHFL,N6,       960.30,                     5761.20,6,,
911,,IIHFL,N7,       962.34,                    75179.08,78,,
912,,IIHFL,,       990.00,                    29700.00,30,,
913,,IIHFL,N4,       972.10,                   160671.95,165,,
914,,IITL,EQ,        82.50,                    19470.20,239,,
915,,IL&FSENGG,BZ,        12.85,                   282558.65,21989,,
916,,IL&FSTRANS,BZ,         5.45,                    42264.75,7755,,
917,,IMAGICAA,EQ,        12.55,                 11719644.90,933814,,
918,,IMFA,EQ,       414.20,                 19377431.95,46720,,
919,,IMPAL,EQ,       798.80,                  1466760.90,1834,,
920,,INCREDIBLE,BE,        28.30,                   636254.55,22446,,
921,,INDBANK,EQ,        24.30,                  1879818.45,77522,,
922,,INDHOTEL,EQ,       207.45,                515225774.35,2503569,,
923,,INDIACEM,EQ,       237.80,               1150235536.10,4893899,,
924,,INDIAGLYCO,EQ,       981.60,                142464036.75,144787,,
